조회 기간 : 2021-01-28 00:00:00 ~ 2021-01-28 23:59:59
조회선박 척수 : 1252
MMSI,일시,위도,경도,SOG,COG,Heading
111111111,2021-01-28 00:00:30,32.50256,127.061546666667,3.2,18.1,511
111111111,2021-01-28 00:13:02,32.5135266666667,127.06148,3.1,356.2,511
111111111,2021-01-28 00:23:30,32.52266,127.061506666667,2.7,3.4,511
111111111,2021-01-28 00:33:59,32.5318666666667,127.0622,3.6,9.7,511
111111111,2021-01-28 00:45:59,32.54226,127.063306666667,3.1,9.1,511
111111111,2021-01-28 00:57:58,32.55234,127.064066666667,2.8,357,511
111111111,2021-01-28 01:09:00,32.5615633333333,127.06468,3.2,358.9,511
111111111,2021-01-28 01:25:31,32.5676366666667,127.06232,1.3,313.8,511
111111111,2021-01-28 01:36:26,32.5669533333333,127.062826666667,1,141.8,511
111111111,2021-01-28 01:46:59,32.5578166666667,127.05856,7.7,200.8,511
111111111,2021-01-28 01:58:59,32.5312866666667,127.04876,8.8,200.1,511
111111111,2021-01-28 02:09:28,32.50759,127.038253333333,8.9,202.3,511
111111111,2021-01-28 02:19:58,32.48724,127.028093333333,5.1,227,511
111111111,2021-01-28 02:30:28,32.47929,127.019173333333,2.6,225.3,511
111111111,2021-01-28 02:41:29,32.47305,127.0114,2.8,224.4,511
111111111,2021-01-28 02:51:58,32.4670466666667,127.003906666667,2.8,227.3,511
111111111,2021-01-28 03:02:28,32.4615133333333,126.996026666667,3.1,234.4,511
111111111,2021-01-28 03:12:59,32.4567533333333,126.98768,2.9,233.1,511
111111111,2021-01-28 03:22:59,32.4527566666667,126.97944,2.8,242,511
111111111,2021-01-28 03:34:28,32.4483533333333,126.969906666667,3.1,234.2,511
111111111,2021-01-28 03:46:31,32.4437666666667,126.95972,2.9,236.4,511
111111111,2021-01-28 03:59:59,32.4383866666667,126.948466666667,2.9,244.1,511
111111111,2021-01-28 04:23:58,32.4263433333333,126.92964,2.9,230,511
111111111,2021-01-28 04:35:29,32.4206766666667,126.920586666667,3.1,221.5,511
111111111,2021-01-28 04:48:29,32.41301,126.911813333333,3,210.4,511
111111111,2021-01-28 05:14:00,32.39409,126.902026666667,3,203.9,511
111111111,2021-01-28 05:33:58,32.3779866666667,126.899706666667,2.8,187.3,511
111111111,2021-01-28 05:44:58,32.36932,126.898506666667,3.1,196.6,511
111111111,2021-01-28 05:56:31,32.3602866666667,126.8966,3,182.3,511
111111111,2021-01-28 06:07:30,32.3518433333333,126.89496,2.8,199.4,511
111111111,2021-01-28 06:53:59,32.31665,126.895293333333,2.7,192.8,511
111111111,2021-01-28 10:58:59,32.3658,126.897466666667,3.2,31.1,511
111111111,2021-01-28 11:30:03,32.39073,126.901306666667,2.7,17.2,511
111111111,2021-01-28 11:46:08,32.4039766666667,126.906773333333,3.3,26.2,511
111111111,2021-01-28 11:59:01,32.4140366666667,126.911066666667,2.8,342.6,511
111111111,2021-01-28 12:10:07,32.4225433333333,126.916453333333,3.6,55.5,511
111111111,2021-01-28 13:34:43,32.4579933333333,126.98884,3.5,60.8,511
111111111,2021-01-28 13:45:12,32.46217,126.9978,2.6,26.2,511
111111111,2021-01-28 14:18:48,32.4798333333333,127.01936,2.4,20.5,511
111111111,2021-01-28 16:52:25,32.4753866666667,127.05316,0.5,307.9,511
111111111,2021-01-28 20:05:05,32.4748633333333,127.052533333333,1.1,268.2,511
111111111,2021-01-28 20:26:13,32.47493,127.052626666667,0.6,196.2,511
111111111,2021-01-28 20:58:30,32.4750366666667,127.05268,1.2,222.7,511
111111111,2021-01-28 21:17:29,32.47495,127.052733333333,0.2,53.4,511
111111111,2021-01-28 21:28:57,32.4752166666667,127.05296,1,256.6,511
111111111,2021-01-28 21:41:30,32.4750466666667,127.052773333333,0.8,326.9,511
111111111,2021-01-28 21:56:06,32.4750566666667,127.05284,0.6,60.3,511
111111111,2021-01-28 22:13:04,32.4753,127.05312,0.7,73.4,511
111111111,2021-01-28 22:31:06,32.47481,127.0524,0.9,209.9,511
111111111,2021-01-28 22:49:52,32.4747766666667,127.052426666667,1,224.6,511
111111111,2021-01-28 23:03:55,32.4750066666667,127.052666666667,1.1,170.2,511
111111111,2021-01-28 23:14:39,32.4749666666667,127.052706666667,0.9,347,511
111111111,2021-01-28 23:29:49,32.4750466666667,127.052786666667,0.4,291.7,511
111111111,2021-01-28 23:43:16,32.4752433333333,127.053053333333,2.1,332.8,511
111111111,2021-01-28 23:53:51,32.47492,127.052653333333,1.4,220.1,511
312284000,2021-01-28 00:02:26,35.9757566666667,126.56223,0,265.7,511
312284000,2021-01-28 00:14:27,35.975775,126.562233333333,0,280.7,511
312284000,2021-01-28 00:26:27,35.9757366666667,126.562265,0.1,289.9,511
312284000,2021-01-28 00:38:26,35.975795,126.562223333333,0,275.5,511
312284000,2021-01-28 00:50:27,35.9758166666667,126.56223,0,280.9,511
312284000,2021-01-28 01:02:26,35.9758216666667,126.562211666667,0,267.6,511
312284000,2021-01-28 01:14:26,35.97581,126.562248333333,0.1,220.3,511
312284000,2021-01-28 01:26:27,35.97578,126.562233333333,0,243.3,511
312284000,2021-01-28 01:38:27,35.9757933333333,126.562215,0,223.3,511
312284000,2021-01-28 01:50:27,35.9757883333333,126.562205,0,243.4,511
312284000,2021-01-28 02:02:27,35.9758,126.562225,0,271,511
312284000,2021-01-28 02:14:28,35.9757733333333,126.562196666667,0.1,269.8,511
312284000,2021-01-28 02:26:27,35.97578,126.562236666667,0,277.3,511
312284000,2021-01-28 02:38:28,35.9757816666667,126.562221666667,0,273.9,511
