조회 기간 : 2021-01-11 00:00:00 ~ 2021-01-11 23:59:59
조회선박 척수 : 1417
MMSI,일시,위도,경도,SOG,COG,Heading
111111111,2021-01-11 00:00:05,37.6896266666667,125.702146666667,0,0,511
111111111,2021-01-11 00:15:06,37.6896333333333,125.70216,0,0,511
111111111,2021-01-11 00:27:07,37.6896466666667,125.70216,0,0,511
111111111,2021-01-11 00:39:08,37.68964,125.70216,0.1,0,511
111111111,2021-01-11 00:57:08,37.6896466666667,125.702146666667,0.2,116,511
111111111,2021-01-11 01:09:07,37.6896533333333,125.702146666667,0,0,511
111111111,2021-01-11 01:21:06,37.6896466666667,125.70212,0,0,511
111111111,2021-01-11 01:33:07,37.68964,125.702133333333,0,0,511
111111111,2021-01-11 01:51:06,37.6895833333333,125.702093333333,0.2,104.9,511
111111111,2021-01-11 02:03:08,37.68954,125.702053333333,0,0,511
111111111,2021-01-11 02:15:09,37.6894233333333,125.701893333333,0.2,118.1,511
111111111,2021-01-11 02:42:06,37.6893666666667,125.701506666667,0,0,511
111111111,2021-01-11 02:57:10,37.68938,125.701413333333,0.1,0,511
111111111,2021-01-11 03:09:08,37.6893933333333,125.701373333333,0.1,0,511
111111111,2021-01-11 03:21:07,37.6895433333333,125.701173333333,0.1,0,511
111111111,2021-01-11 03:33:09,37.6895833333333,125.701133333333,0,0,511
111111111,2021-01-11 03:48:07,37.6898433333333,125.701053333333,0,0,511
111111111,2021-01-11 04:00:10,37.6898566666667,125.701053333333,0,0,511
111111111,2021-01-11 04:12:10,37.6898766666667,125.701066666667,0,0,511
111111111,2021-01-11 04:27:08,37.6898766666667,125.701066666667,0,0,511
111111111,2021-01-11 04:39:09,37.68987,125.701053333333,0.1,0,511
111111111,2021-01-11 04:54:08,37.6898933333333,125.701026666667,0,0,511
111111111,2021-01-11 05:04:10,37.69208,125.696706666667,7.3,43.7,511
111111111,2021-01-11 05:42:12,37.6932,125.699426666667,0.9,352.6,511
111111111,2021-01-11 05:58:12,37.6904233333333,125.69968,0,0,511
111111111,2021-01-11 06:10:10,37.69037,125.699666666667,0,0,511
111111111,2021-01-11 06:25:12,37.69039,125.699666666667,0,0,511
111111111,2021-01-11 06:37:11,37.6903766666667,125.699666666667,0,0,511
111111111,2021-01-11 06:49:12,37.69037,125.699666666667,0.1,0,511
111111111,2021-01-11 07:01:13,37.6903766666667,125.699666666667,0,0,511
111111111,2021-01-11 07:19:12,37.6903833333333,125.69968,0,0,511
111111111,2021-01-11 07:37:12,37.6902366666667,125.699706666667,0.2,176.1,511
111111111,2021-01-11 08:02:12,37.6928833333333,125.6988,0.4,346.9,511
111111111,2021-01-11 08:14:14,37.6927733333333,125.698706666667,0,0,511
111111111,2021-01-11 08:36:14,37.69343,125.7084,8.9,83.5,511
111111111,2021-01-11 09:52:10,34.3914333333333,124.730906666667,3.4,21.5,511
111111111,2021-01-11 10:02:11,34.3993166666667,124.731826666667,4,8.8,511
111111111,2021-01-11 17:19:43,37.6942866666667,125.72144,10.4,260.5,480
111111111,2021-01-11 17:31:44,37.6930366666667,125.69748,0.2,261.4,480
111111111,2021-01-11 17:55:41,37.6929066666667,125.695946666667,0,0,480
111111111,2021-01-11 18:10:42,37.6929833333333,125.695906666667,0,0,480
111111111,2021-01-11 18:22:42,37.69313,125.695946666667,0,0,480
111111111,2021-01-11 18:34:42,37.6929066666667,125.69484,1.6,265.2,480
111111111,2021-01-11 18:45:23,34.4277366666667,124.728626666667,2.7,170.9,480
111111111,2021-01-11 18:56:43,37.6917833333333,125.69656,0.1,0,480
111111111,2021-01-11 19:11:44,37.69179,125.69656,0.1,0,480
111111111,2021-01-11 19:32:43,37.6917966666667,125.696546666667,0.2,260.7,480
111111111,2021-01-11 19:53:45,37.6917966666667,125.696546666667,0,0,480
111111111,2021-01-11 21:20:47,37.6919933333333,125.69652,0.1,0,480
111111111,2021-01-11 21:41:47,37.69198,125.696533333333,0,0,480
111111111,2021-01-11 22:23:47,37.6923366666667,125.696826666667,0,0,480
111111111,2021-01-11 22:39:41,34.4045433333333,124.73156,4.9,4.2,480
111111111,2021-01-11 22:50:46,37.6919666666667,125.697906666667,0,0,480
111111111,2021-01-11 23:10:13,34.4239066666667,124.734493333333,1.1,94.4,511
111111111,2021-01-11 23:35:46,37.6919233333333,125.698186666667,0.1,0,480
111111111,2021-01-11 23:50:47,37.6919233333333,125.698186666667,0,0,480
229710000,2021-01-11 22:20:33,36.5023566666667,124.699143333333,18.6,65,62
229710000,2021-01-11 22:31:10,36.52528,124.761518333333,18.7,65.7,63
229710000,2021-01-11 22:46:58,36.5594483333333,124.854818333333,18.9,65.8,62
229710000,2021-01-11 22:56:58,36.5809483333333,124.914486666667,18.9,65.2,61
229710000,2021-01-11 23:07:04,36.60329,124.974153333333,18.8,64.7,61
229710000,2021-01-11 23:17:09,36.6255133333333,125.033205,18.5,65,62
229710000,2021-01-11 23:27:10,36.6476333333333,125.091431666667,18.6,64.4,61
229710000,2021-01-11 23:37:16,36.6698016666667,125.150336666667,18.7,65.4,63
229710000,2021-01-11 23:47:16,36.6917983333333,125.209105,18.7,65,63
229710000,2021-01-11 23:57:21,36.7138683333333,125.268306666667,18.6,65.4,63
312284000,2021-01-11 00:02:45,35.9849983333333,126.620686666667,0,284.7,511
312284000,2021-01-11 00:14:46,35.98499,126.620686666667,0,278.2,511
312284000,2021-01-11 00:26:44,35.9849966666667,126.620675,0,236.3,511
312284000,2021-01-11 00:38:48,35.9849783333333,126.62069,0,258.8,511
312284000,2021-01-11 00:50:46,35.9849966666667,126.620701666667,0.1,242.4,511
312284000,2021-01-11 01:02:45,35.984975,126.620765,0.1,240.5,511
312284000,2021-01-11 01:14:45,35.9849983333333,126.62068,0,261.7,511
312284000,2021-01-11 01:26:45,35.9849933333333,126.62071,0.1,264.7,511
312284000,2021-01-11 01:38:45,35.9850016666667,126.620681666667,0.1,266.1,511
312284000,2021-01-11 01:50:48,35.9850016666667,126.62069,0.1,259.8,511
312284000,2021-01-11 02:02:45,35.985015,126.620665,0.1,295,511
312284000,2021-01-11 02:14:45,35.9850216666667,126.620698333333,0,13.3,511
312284000,2021-01-11 02:26:44,35.9850233333333,126.620698333333,0.1,96.6,511
312284000,2021-01-11 02:38:44,35.98502,126.620686666667,0.1,38.7,511
312284000,2021-01-11 02:50:48,35.98501,126.620675,0,112.5,511
312284000,2021-01-11 03:02:45,35.9850283333333,126.620691666667,0,94.1,511
312284000,2021-01-11 03:14:47,35.9850033333333,126.620638333333,0,332.2,511
312284000,2021-01-11 03:26:45,35.985035,126.620698333333,0,281.1,511
312284000,2021-01-11 03:38:45,35.9850316666667,126.62068,0,280.3,511
312284000,2021-01-11 03:50:45,35.98504,126.62065,0,294.9,511
312284000,2021-01-11 04:02:44,35.98506,126.620635,0,260.6,511
312284000,2021-01-11 04:14:44,35.9850233333333,126.620676666667,0,278.1,511
312284000,2021-01-11 04:26:45,35.9850183333333,126.620676666667,0,314.9,511
312284000,2021-01-11 04:38:45,35.98503,126.620651666667,0,329.5,511
312284000,2021-01-11 04:53:45,35.9850116666667,126.620655,0,3.2,511
312284000,2021-01-11 05:05:49,35.9850266666667,126.62067,0,279.8,511
312284000,2021-01-11 05:17:46,35.9850566666667,126.620678333333,0,265.7,511
312284000,2021-01-11 05:29:47,35.98503,126.620698333333,0,229.7,511
312284000,2021-01-11 05:41:46,35.985015,126.620666666667,0,272.9,511
312284000,2021-01-11 05:53:45,35.9850266666667,126.620658333333,0,267.1,511
312284000,2021-01-11 06:08:46,35.9850283333333,126.620676666667,0,279.4,511
312284000,2021-01-11 06:20:45,35.9850466666667,126.62068,0,277.8,511
312284000,2021-01-11 06:32:45,35.9850166666667,126.620671666667,0,304.2,511
312284000,2021-01-11 06:44:46,35.98502,126.620675,0,293.9,511
312284000,2021-01-11 06:56:45,35.9850166666667,126.620671666667,0,277.8,511
312284000,2021-01-11 07:08:45,35.9850166666667,126.620691666667,0,273.5,511
312284000,2021-01-11 07:20:45,35.9850433333333,126.620668333333,0,292.5,511
312284000,2021-01-11 07:32:44,35.9850316666667,126.620651666667,0.1,296.2,511
312284000,2021-01-11 07:47:44,35.985015,126.62067,0,277.3,511
312284000,2021-01-11 07:59:45,35.985,126.620655,0,263.3,511
312284000,2021-01-11 08:11:45,35.98502,126.620671666667,0,271.4,511
312284000,2021-01-11 08:23:46,35.9850233333333,126.620686666667,0,291.5,511
312284000,2021-01-11 08:35:47,35.985015,126.62068,0,298.6,511
312284000,2021-01-11 08:47:45,35.985,126.620683333333,0,265.4,511
312284000,2021-01-11 08:59:45,35.9850066666667,126.620696666667,0,242.8,511
312284000,2021-01-11 09:11:46,35.9850083333333,126.62068,0.1,277.5,511
312284000,2021-01-11 09:23:44,35.9849816666667,126.620681666667,0,247.5,511
312284000,2021-01-11 09:35:45,35.985025,126.620666666667,0,253.4,511
312284000,2021-01-11 09:47:44,35.9849983333333,126.620656666667,0,252.9,511
312284000,2021-01-11 09:59:45,35.9849783333333,126.620675,0,258.4,511
312284000,2021-01-11 10:11:45,35.9850016666667,126.62071,0,253.8,511
312284000,2021-01-11 10:23:45,35.9850016666667,126.620705,0,241.1,511
312284000,2021-01-11 10:35:44,35.9849816666667,126.6207,0,231.4,511
312284000,2021-01-11 10:47:45,35.9850166666667,126.620698333333,0,235.7,511
312284000,2021-01-11 10:59:46,35.9850166666667,126.620701666667,0,237.8,511
312284000,2021-01-11 11:11:44,35.9850133333333,126.620686666667,0,241.9,511
312284000,2021-01-11 11:23:46,35.98501,126.620696666667,0,255.7,511
312284000,2021-01-11 11:35:50,35.985015,126.620683333333,0,255.7,511
