조회 기간 : 2021-01-25 00:00:00 ~ 2021-01-25 23:59:59
조회선박 척수 : 1371
MMSI,일시,위도,경도,SOG,COG,Heading
111111111,2021-01-25 00:00:47,32.43581,126.89216,3.1,5.3,511
111111111,2021-01-25 00:10:47,32.4427333333333,126.89596,3,48.3,511
111111111,2021-01-25 00:24:43,32.4519533333333,126.90136,3.5,38,511
111111111,2021-01-25 00:35:14,32.4583366666667,126.906973333333,3.5,36,511
111111111,2021-01-25 00:56:01,32.47144,126.91716,2.6,357.4,511
111111111,2021-01-25 01:10:05,32.48031,126.924093333333,2.4,37.4,511
111111111,2021-01-25 01:21:53,32.48816,126.928613333333,2.7,34.4,511
111111111,2021-01-25 01:37:26,32.4983033333333,126.933746666667,2.3,31.6,511
111111111,2021-01-25 01:55:48,32.5079266666667,126.944693333333,3,53.7,511
111111111,2021-01-25 02:09:34,32.5127533333333,126.95372,0.7,13.2,511
111111111,2021-01-25 02:23:43,32.5140433333333,126.948546666667,2,295.4,511
111111111,2021-01-25 02:34:55,32.5128666666667,126.94384,0.9,245.8,511
111111111,2021-01-25 02:46:47,32.50829,126.93936,2.9,190.4,511
111111111,2021-01-25 02:56:56,32.50314,126.938266666667,2.3,213.8,511
111111111,2021-01-25 03:07:03,32.4941833333333,126.9382,4.4,143.9,511
111111111,2021-01-25 03:18:03,32.4818233333333,126.939013333333,4.4,190,511
111111111,2021-01-25 03:30:07,32.4670733333333,126.9356,6.1,199.9,511
111111111,2021-01-25 03:40:14,32.45806,126.931186666667,3.7,222.8,511
111111111,2021-01-25 03:53:50,32.4473966666667,126.927106666667,2.7,198.4,511
111111111,2021-01-25 04:06:52,32.4370233333333,126.923853333333,4.2,226.8,511
111111111,2021-01-25 04:16:55,32.42927,126.920093333333,3.3,233.9,511
111111111,2021-01-25 04:32:31,32.4181033333333,126.91096,4.7,235.1,511
111111111,2021-01-25 04:45:00,32.4092166666667,126.903773333333,3.7,218.9,511
111111111,2021-01-25 04:56:59,32.4004733333333,126.897293333333,3,193.6,511
111111111,2021-01-25 05:07:01,32.39329,126.892,3.3,202.3,511
111111111,2021-01-25 05:20:54,34.2472166666667,124.7358,3.1,179.4,480
111111111,2021-01-25 05:34:28,34.23611,124.73704,3.1,173.8,480
111111111,2021-01-25 05:44:28,34.2279733333333,124.73796,2.9,173.5,480
111111111,2021-01-25 06:03:28,34.21267,124.73984,2.3,190.3,480
111111111,2021-01-25 06:14:29,34.2038333333333,124.741026666667,2.5,181.6,480
111111111,2021-01-25 06:29:31,34.19163,124.743106666667,3.2,166.3,480
111111111,2021-01-25 09:39:46,34.1404066666667,124.74812,3.1,9,480
111111111,2021-01-25 09:55:48,34.1540566666667,124.749733333333,3.2,18.8,480
111111111,2021-01-25 10:24:49,34.17798,124.7552,3.2,5.9,480
111111111,2021-01-25 10:34:50,34.1863533333333,124.753986666667,3.7,349.6,480
111111111,2021-01-25 10:44:52,34.19434,124.752133333333,3,355.3,480
111111111,2021-01-25 10:57:20,34.20462,124.750933333333,3.3,353.1,480
111111111,2021-01-25 11:07:22,34.2130066666667,124.75004,2.8,355.7,480
111111111,2021-01-25 11:17:22,34.22124,124.749226666667,2.7,354.3,480
111111111,2021-01-25 11:36:24,34.2369133333333,124.750306666667,3.3,14.9,480
111111111,2021-01-25 13:20:05,32.3559033333333,126.883906666667,2.9,357.6,511
111111111,2021-01-25 13:31:36,32.3647633333333,126.88524,3.2,21.9,511
111111111,2021-01-25 13:46:39,32.3763966666667,126.887266666667,3.1,16.3,511
111111111,2021-01-25 14:09:18,32.3930233333333,126.89188,2.7,10.4,511
111111111,2021-01-25 14:22:36,32.2839033333333,125.083861666667,4.2,80.2,80
111111111,2021-01-25 14:34:55,32.2860966666667,125.100553333333,4.1,77.4,77
111111111,2021-01-25 15:04:04,32.2954833333333,125.13527,3.9,66.4,66
111111111,2021-01-25 15:14:15,32.2992,125.147463333333,3.9,79.3,79
111111111,2021-01-25 15:25:28,32.43336,126.912293333333,0.7,294.9,511
111111111,2021-01-25 15:35:39,32.3099316666667,125.170358333333,4,73.2,73
111111111,2021-01-25 15:48:42,32.3164683333333,125.184358333333,3.7,65.9,65
111111111,2021-01-25 15:59:30,32.4174433333333,126.910213333333,2.4,213.6,511
111111111,2021-01-25 16:34:36,32.3935433333333,126.892546666667,2.8,208.1,511
111111111,2021-01-25 16:47:35,32.38395,126.88816,2.7,192.4,511
111111111,2021-01-25 16:58:35,32.3755466666667,126.887226666667,2.5,173.9,511
111111111,2021-01-25 17:09:09,32.3675266666667,126.88692,3,180.2,511
111111111,2021-01-25 17:33:14,32.34898,126.886573333333,3.3,190.9,511
111111111,2021-01-25 19:37:49,34.2382166666667,124.760093333333,2.4,191.5,480
111111111,2021-01-25 19:57:50,34.2239233333333,124.760386666667,2.3,183.5,480
111111111,2021-01-25 20:21:22,34.21403,124.748653333333,4,301.5,480
111111111,2021-01-25 20:34:55,34.2186066666667,124.749546666667,2.2,344.3,480
111111111,2021-01-25 20:51:22,34.2252266666667,124.754493333333,7.4,97.6,480
111111111,2021-01-25 21:01:55,34.2300133333333,124.76724,6.1,21.2,480
111111111,2021-01-25 21:15:27,34.2466966666667,124.765853333333,3.3,352.5,480
111111111,2021-01-25 22:46:33,34.3221566666667,124.779333333333,3.1,9.1,480
111111111,2021-01-25 23:09:07,34.3402966666667,124.781146666667,3.3,358.3,511
111111111,2021-01-25 23:22:06,34.3508,124.781746666667,2.6,1.6,511
111111111,2021-01-25 23:38:40,34.3640633333333,124.782186666667,2.3,20.1,480
111111111,2021-01-25 23:51:39,34.3745666666667,124.782426666667,3.5,358.6,480
312284000,2021-01-25 00:02:27,35.975755,126.562313333333,0,275.5,511
312284000,2021-01-25 00:14:27,35.975765,126.56221,0,262.9,511
312284000,2021-01-25 00:26:27,35.975785,126.5622,0.1,267.2,511
312284000,2021-01-25 00:38:27,35.9757716666667,126.56224,0,289.6,511
312284000,2021-01-25 00:50:27,35.9757933333333,126.562203333333,0,282.4,511
312284000,2021-01-25 01:02:27,35.9757983333333,126.562225,0,303.2,511
312284000,2021-01-25 01:14:27,35.9758,126.562211666667,0,275.1,511
312284000,2021-01-25 01:26:26,35.9757533333333,126.562183333333,0,216.2,511
