조회 기간 : 2021-01-08 00:00:00 ~ 2021-01-08 23:59:59
조회선박 척수 : 1111
MMSI,일시,위도,경도,SOG,COG,Heading
111111111,2021-01-08 21:57:52,37.6935233333333,125.723066666667,6.9,264.1,480
111111111,2021-01-08 22:08:52,37.6931433333333,125.710373333333,0.8,129,480
111111111,2021-01-08 22:20:39,37.6933733333333,125.709226666667,2.3,288.3,480
111111111,2021-01-08 22:31:53,37.69376,125.70804,0.2,13,480
111111111,2021-01-08 22:43:51,37.6937733333333,125.708053333333,0.2,132.8,480
111111111,2021-01-08 23:04:55,37.6939266666667,125.708026666667,0.1,289.7,480
111111111,2021-01-08 23:18:52,37.69341,125.705653333333,2.2,281.8,480
111111111,2021-01-08 23:31:54,37.69133,125.704973333333,0.3,157.9,480
111111111,2021-01-08 23:52:52,37.6910766666667,125.70424,0.3,283.3,480
312284000,2021-01-08 00:02:45,35.98505,126.62064,0,271.8,511
312284000,2021-01-08 00:14:45,35.9850416666667,126.62063,0,315.5,511
312284000,2021-01-08 00:26:45,35.98502,126.620635,0,289.8,511
312284000,2021-01-08 00:38:44,35.9850583333333,126.620626666667,0,266.2,511
312284000,2021-01-08 00:50:44,35.9850433333333,126.620643333333,0,273.3,511
312284000,2021-01-08 01:02:44,35.9850466666667,126.620648333333,0,228.1,511
312284000,2021-01-08 01:14:45,35.9850166666667,126.620678333333,0,234.2,511
312284000,2021-01-08 01:26:45,35.9850183333333,126.620641666667,0,281.1,511
312284000,2021-01-08 01:38:44,35.9850516666667,126.620626666667,0,295.3,511
312284000,2021-01-08 01:50:47,35.98503,126.620653333333,0,287.5,511
312284000,2021-01-08 02:02:45,35.9850233333333,126.62065,0,268.8,511
312284000,2021-01-08 02:14:44,35.9850316666667,126.62065,0,12,511
312284000,2021-01-08 02:26:44,35.9850366666667,126.62064,0,10.4,511
312284000,2021-01-08 02:38:45,35.9850316666667,126.620651666667,0,329.6,511
312284000,2021-01-08 02:50:46,35.9850283333333,126.620633333333,0,298.6,511
312284000,2021-01-08 03:02:44,35.985035,126.620651666667,0,250.2,511
312284000,2021-01-08 03:14:46,35.98503,126.62065,0,209.4,511
312284000,2021-01-08 03:26:45,35.985035,126.620675,0,292.4,511
312284000,2021-01-08 03:38:45,35.9850283333333,126.620676666667,0,286.1,511
312284000,2021-01-08 03:50:46,35.9850266666667,126.620668333333,0,287.9,511
312284000,2021-01-08 04:02:45,35.9850033333333,126.62068,0,290.2,511
312284000,2021-01-08 04:14:46,35.9850116666667,126.620688333333,0,252.4,511
312284000,2021-01-08 04:26:45,35.9850183333333,126.620665,0,245.5,511
312284000,2021-01-08 04:38:45,35.985035,126.62064,0,325.5,511
312284000,2021-01-08 04:50:46,35.9850033333333,126.620671666667,0,25.4,511
312284000,2021-01-08 05:02:45,35.98501,126.620681666667,0,50.4,511
312284000,2021-01-08 05:14:46,35.9850216666667,126.62067,0,338.6,511
312284000,2021-01-08 05:26:45,35.9850116666667,126.6207,0,277,511
312284000,2021-01-08 05:38:46,35.985025,126.620685,0.1,223.3,511
312284000,2021-01-08 05:50:45,35.9850183333333,126.620668333333,0,293.4,511
312284000,2021-01-08 06:02:45,35.9850283333333,126.620663333333,0.1,282.2,511
312284000,2021-01-08 06:14:46,35.9850016666667,126.62067,0,255.9,511
312284000,2021-01-08 06:26:46,35.98499,126.620681666667,0,271.8,511
312284000,2021-01-08 06:38:45,35.9850133333333,126.620693333333,0,302.2,511
312284000,2021-01-08 06:50:44,35.9849766666667,126.620696666667,0,292.8,511
312284000,2021-01-08 07:05:48,35.9849916666667,126.62069,0,279.2,511
312284000,2021-01-08 07:17:46,35.9849933333333,126.620681666667,0,296.1,511
312284000,2021-01-08 07:29:46,35.985005,126.620681666667,0,294.9,511
312284000,2021-01-08 07:41:46,35.9850016666667,126.620683333333,0,280.3,511
312284000,2021-01-08 07:53:48,35.9849883333333,126.620658333333,0,318.4,511
312284000,2021-01-08 08:05:50,35.9849883333333,126.620686666667,0.1,284.8,511
312284000,2021-01-08 08:17:46,35.9850116666667,126.620673333333,0,292.7,511
312284000,2021-01-08 08:29:45,35.9850033333333,126.620695,0,284.1,511
312284000,2021-01-08 08:41:46,35.9850316666667,126.620683333333,0,331.4,511
312284000,2021-01-08 08:53:45,35.98502,126.620661666667,0.1,256.9,511
312284000,2021-01-08 09:08:45,35.9850516666667,126.620661666667,0,249.5,511
312284000,2021-01-08 09:20:49,35.9850433333333,126.620656666667,0,286.9,511
312284000,2021-01-08 09:32:46,35.9850466666667,126.620655,0,230.8,511
312284000,2021-01-08 09:44:45,35.98506,126.620666666667,0,263.1,511
312284000,2021-01-08 09:56:45,35.985035,126.620638333333,0,288.4,511
312284000,2021-01-08 10:08:44,35.9850583333333,126.620651666667,0,283.9,511
312284000,2021-01-08 10:20:44,35.98503,126.620663333333,0.1,239.2,511
312284000,2021-01-08 10:32:46,35.9850083333333,126.620683333333,0,260,511
312284000,2021-01-08 10:44:45,35.9850216666667,126.620688333333,0,209.5,511
312284000,2021-01-08 10:56:44,35.9850333333333,126.620686666667,0.1,243.6,511
312284000,2021-01-08 11:08:45,35.9850316666667,126.620696666667,0.1,249.1,511
312284000,2021-01-08 11:20:46,35.9850216666667,126.620688333333,0.1,230.7,511
312284000,2021-01-08 11:32:46,35.9850333333333,126.620686666667,0,263,511
312284000,2021-01-08 11:44:46,35.985015,126.620675,0.1,250.4,511
312284000,2021-01-08 11:56:45,35.985015,126.62069,0,225,511
312284000,2021-01-08 12:08:44,35.9850333333333,126.620685,0,265.7,511
312284000,2021-01-08 12:20:47,35.9850466666667,126.620675,0,286.7,511
312284000,2021-01-08 12:32:45,35.9850533333333,126.620641666667,0,299.3,511
312284000,2021-01-08 12:44:45,35.9850383333333,126.62065,0,289.9,511
312284000,2021-01-08 12:56:46,35.98504,126.620656666667,0.1,277.4,511
312284000,2021-01-08 13:08:44,35.985035,126.620665,0.1,319.6,511
312284000,2021-01-08 13:20:44,35.9850566666667,126.620655,0,323.1,511
312284000,2021-01-08 13:32:46,35.9850666666667,126.620681666667,0,285.9,511
312284000,2021-01-08 13:44:46,35.9850566666667,126.620638333333,0,290,511
312284000,2021-01-08 13:56:44,35.9850283333333,126.62069,0,259.5,511
312284000,2021-01-08 14:08:45,35.98503,126.620645,0,280.8,511
312284000,2021-01-08 14:20:49,35.9850266666667,126.620678333333,0.1,236.8,511
312284000,2021-01-08 14:32:45,35.985055,126.620675,0,293.6,511
312284000,2021-01-08 14:44:45,35.9850533333333,126.62065,0,272.5,511
312284000,2021-01-08 14:56:45,35.985045,126.62067,0,223.6,511
312284000,2021-01-08 15:08:44,35.9850383333333,126.620681666667,0.1,252.8,511
312284000,2021-01-08 15:20:46,35.9850333333333,126.620658333333,0,260.1,511
312284000,2021-01-08 15:32:45,35.9850233333333,126.62067,0,279.5,511
312284000,2021-01-08 15:44:45,35.9850533333333,126.620653333333,0,289.1,511
312284000,2021-01-08 15:56:44,35.9850383333333,126.620671666667,0,264.3,511
312284000,2021-01-08 16:08:44,35.9850666666667,126.620645,0,272.7,511
312284000,2021-01-08 16:20:44,35.98505,126.620656666667,0,294.9,511
